90;0;2850.00;9.67;1537.00;0.00;0.32
91;0;2867.00;9.82;1525.00;0.00;0.32
92;0;2876.00;9.80;1532.00;0.00;0.28
93;0;2891.00;11.92;1522.00;0.00;0.40
94;0;2897.00;11.07;1510.00;0.00;0.44
95;0;2886.00;9.70;1548.00;0.00;0.24
96;0;2869.00;9.50;1548.00;0.00;0.16
97;0;2881.00;9.70;1570.00;0.00;0.28
98;0;2887.00;9.60;1559.00;0.00;0.24
99;0;2900.00;9.70;1560.00;0.00;0.28
100;0;2897.00;9.60;1581.00;0.00;0.32
101;0;2948.00;9.60;1408.00;0.00;0.32
102;0;2917.00;11.55;1398.00;0.00;0.28
103;0;2922.00;13.77;1426.00;0.00;0.32
104;0;2946.00;9.95;1431.00;0.00;0.28
105;0;2959.00;12.90;1412.00;0.00;0.32
106;0;2972.00;12.65;1409.00;0.00;0.32
107;0;2967.00;14.10;1437.00;0.00;0.28
108;0;2975.00;10.50;1431.00;0.00;0.32
109;0;2969.00;9.72;1421.00;0.00;0.28
110;0;2980.00;14.25;1444.00;0.00;0.28
111;0;3006.00;10.05;1441.00;0.00;0.40
112;0;2995.00;9.70;1428.00;0.00;0.20
113;0;2990.00;9.70;1416.00;0.00;0.28
114;0;2993.00;10.32;1405.00;0.00;0.24
115;0;2971.00;9.52;1385.00;0.00;0.28
116;0;2979.00;9.87;1394.00;0.00;0.28
117;0;2983.00;9.92;1377.00;0.00;0.40
118;0;2997.00;9.77;1363.00;0.00;0.44
119;0;3012.00;11.30;1384.00;0.00;0.40
120;0;3021.00;14.50;1367.00;0.00;0.40
121;0;3028.00;9.70;1345.00;0.00;0.36
122;0;3082.00;9.55;1331.00;0.00;0.44
123;0;3060.00;10.27;1297.00;0.00;0.48
124;0;3037.00;11.37;1282.00;0.00;0.36
125;0;3018.00;10.67;1283.00;0.00;0.32
126;0;3029.00;9.50;1248.00;0.00;0.20
127;0;2947.00;12.07;1336.00;0.00;0.44
128;0;3031.00;11.72;1452.00;0.00;0.32
129;0;3032.00;11.35;1438.00;0.00;0.40
130;0;3025.00;9.75;1421.00;0.00;0.40
131;0;3055.00;9.80;1430.00;0.00;0.48
132;0;3031.00;13.95;1466.00;0.00;0.32
133;0;3034.00;12.57;1489.00;0.00;0.48
134;0;3061.00;11.30;1480.00;0.00;0.44
135;0;3068.00;10.60;1463.00;0.00;0.56
136;0;3062.00;9.50;1388.00;0.00;0.40
137;0;3083.00;9.50;1376.00;0.00;0.32
138;0;3112.00;13.82;1374.00;0.00;0.48
139;0;3078.00;13.97;1394.00;0.00;0.52
140;0;3086.00;10.60;1414.00;0.00;0.48
141;0;3128.00;10.55;1403.00;0.00;0.44
142;0;3114.00;9.60;1314.00;0.00;0.24
143;0;3121.00;13.20;1330.00;0.00;0.36
144;0;3129.00;12.52;1316.00;0.00;0.36
145;0;3157.00;11.20;1268.00;0.00;0.40
146;0;3168.00;9.70;1291.00;0.00;0.44
147;0;3154.00;10.15;1314.00;0.00;0.60
148;0;3170.00;10.50;1334.00;0.00;0.44
149;0;3222.00;9.70;1355.00;0.00;0.48
150;0;3186.00;11.25;1384.00;0.00;0.56
151;0;3243.00;9.85;1349.00;0.00;0.36
152;0;3060.00;10.70;1446.00;0.00;0.40
153;0;3108.00;9.80;1465.00;0.00;0.64
154;0;3098.00;10.05;1488.00;0.00;0.44
155;0;3137.00;9.80;1451.00;0.00;0.56
156;0;3150.00;13.80;1428.00;0.00;0.60
157;0;3163.00;11.07;1467.00;0.00;0.60
158;0;3203.00;15.50;1448.00;0.00;0.68
159;0;3242.00;10.10;1394.00;0.00;0.48
160;0;3178.00;9.75;1404.00;0.00;0.52
161;0;3199.00;10.65;1418.00;0.00;0.44
162;0;3146.00;9.80;1493.00;0.00;0.64
163;0;3193.00;11.32;1235.00;0.00;0.28
164;0;3194.00;9.50;1272.00;0.00;0.44
165;0;2921.00;10.45;1460.00;0.00;0.28
166;0;2938.00;15.50;1453.00;0.00;0.28
167;0;2820.00;9.80;1506.00;0.00;0.48
168;0;2803.00;10.77;1496.00;0.00;0.36
169;0;2769.00;9.82;1485.00;0.00;0.28
170;0;2746.00;9.82;1484.00;0.00;0.48
171;0;2761.00;10.15;1473.00;0.00;0.44
172;0;2778.00;9.50;1462.00;0.00;0.40
173;0;2790.00;10.32;1391.00;0.00;0.40
174;0;2796.00;9.70;1410.00;0.00;0.60
175;0;2809.00;10.40;1394.00;0.00;0.36
176;0;2803.00;11.92;1382.00;0.00;0.28
177;0;2799.00;10.27;1472.00;0.00;0.44
178;0;2800.00;9.90;1455.00;0.00;0.44
179;0;2840.00;9.90;1455.00;0.00;0.60
180;0;2815.00;9.82;1443.00;0.00;0.44
181;0;2876.00;10.00;1510.00;0.00;0.32
182;0;2844.00;9.97;1505.00;0.00;0.40
183;0;2841.00;9.80;1490.00;0.00;0.44
184;0;2835.00;10.40;1471.00;0.00;0.32
185;0;2854.00;9.82;1479.00;0.00;0.52
186;0;2865.00;9.95;1498.00;0.00;0.48
187;0;2890.00;11.22;1483.00;0.00;0.32
188;0;2909.00;10.72;1497.00;0.00;0.36
189;0;2904.00;10.52;1483.00;0.00;0.44
190;0;2852.00;10.47;1443.00;0.00;0.44
191;0;2859.00;10.15;1462.00;0.00;0.40
192;0;2885.00;10.32;1463.00;0.00;0.40
193;0;2900.00;10.15;1466.00;0.00;0.48
194;0;2815.00;10.25;1415.00;0.00;0.36
195;0;2832.00;10.05;1421.00;0.00;0.36
196;0;2831.00;9.90;1392.00;0.00;0.40
197;0;2847.00;12.05;1372.00;0.00;0.20
198;0;2849.00;11.57;1403.00;0.00;0.48
199;0;2851.00;13.40;1423.00;0.00;0.60
200;0;2868.00;9.97;1395.00;0.00;0.44
201;0;2886.00;9.72;1391.00;0.00;0.32
202;0;2884.00;9.82;1401.00;0.00;0.28
203;0;2880.00;11.25;1429.00;0.00;0.36
204;0;2892.00;9.72;1416.00;0.00;0.48
205;0;2903.00;13.85;1429.00;0.00;0.32
206;0;2674.00;11.15;1381.00;0.00;0.52
207;0;2713.00;12.32;1385.00;0.00;0.32
208;0;2711.00;13.37;1373.00;0.00;0.32
209;0;2765.00;11.85;1381.00;0.00;0.32
210;0;2781.00;11.80;1372.00;0.00;0.44
211;0;2803.00;13.55;1366.00;0.00;0.44
212;0;2846.00;11.55;1362.00;0.00;0.32
213;0;2833.00;11.17;1352.00;0.00;0.32
214;0;2800.00;10.27;1351.00;0.00;0.44
215;0;2731.00;12.00;1349.00;0.00;0.44
216;0;2710.00;12.60;1338.00;0.00;0.44
217;0;2750.00;11.95;1334.00;0.00;0.44
218;0;2705.00;11.07;1295.00;0.00;0.40
219;0;2745.00;12.57;1317.00;0.00;0.40
220;0;2797.00;12.42;1321.00;0.00;0.36
221;0;2782.00;11.50;1285.00;0.00;0.48
222;0;2768.00;14.22;1273.00;0.00;0.44
223;0;2752.00;14.45;1272.00;0.00;0.48
224;0;2716.00;9.87;1274.00;0.00;0.52
225;0;2731.00;11.40;1286.00;0.00;0.52
226;0;2721.00;10.67;1256.00;0.00;0.20
227;0;2665.00;9.70;1309.00;0.00;0.32
228;0;2690.00;11.65;1327.00;0.00;0.48
229;0;2679.00;9.80;1285.00;0.00;0.44
230;0;2678.00;9.70;1272.00;0.00;0.20
231;0;2675.00;10.20;1352.00;0.00;0.32
232;0;2694.00;11.75;1350.00;0.00;0.48
233;0;2720.00;9.87;1537.00;0.00;0.40
234;0;2772.00;9.90;1553.00;0.00;0.44
235;0;2807.00;9.95;1554.00;0.00;0.24
236;0;2794.00;9.80;1564.00;0.00;0.32
237;0;2779.00;10.12;1566.00;0.00;0.40
238;0;2805.00;9.85;1568.00;0.00;0.36
239;0;2760.00;10.47;1566.00;0.00;0.40
240;0;2755.00;11.20;1580.00;0.00;0.44
241;0;2742.00;11.27;1563.00;0.00;0.28
242;0;2736.00;12.40;1592.00;0.00;0.40
243;0;2792.00;9.90;1595.00;0.00;0.36
244;0;2753.00;10.15;1611.00;0.00;0.36
245;0;2766.00;12.00;1614.00;0.00;0.40
246;0;2765.00;11.00;1635.00;0.00;0.56
247;0;2750.00;12.47;1626.00;0.00;0.48
248;0;2743.00;10.60;1656.00;0.00;0.44
249;0;2727.00;11.40;1643.00;0.00;0.60
250;0;2735.00;12.75;1669.00;0.00;0.32
251;0;2751.00;12.32;1683.00;0.00;0.60
252;0;2722.00;11.65;1678.00;0.00;0.48
253;0;2688.00;9.60;1699.00;0.00;0.44
254;0;3063.00;10.40;1565.00;0.00;0.56
255;0;3084.00;10.45;1553.00;0.00;0.44
256;0;3119.00;9.70;1571.00;0.00;0.36
257;0;3138.00;9.80;1556.00;0.00;0.52
258;0;3101.00;10.02;1545.00;0.00;0.56
259;0;3138.00;9.97;1535.00;0.00;0.60
260;0;3157.00;10.20;1539.00;0.00;0.48
261;0;3206.00;10.27;1485.00;0.00;0.64
262;0;3113.00;10.40;1523.00;0.00;0.36
263;0;3093.00;12.80;1517.00;0.00;0.32
264;0;3073.00;10.25;1540.00;0.00;0.44
265;0;3061.00;11.75;1506.00;0.00;0.36
266;0;3034.00;11.25;1518.00;0.00;0.36
267;0;3016.00;12.30;1511.00;0.00;0.44
268;0;3218.00;11.15;1462.00;0.00;0.52
269;0;3160.00;9.87;1570.00;0.00;0.56
270;0;3187.00;9.80;1611.00;0.00;0.44
271;0;3160.00;10.42;1639.00;0.00;0.72
272;0;3211.00;10.55;1610.00;0.00;0.44
273;0;3230.00;10.35;1653.00;0.00;0.80
274;0;3247.00;10.17;1692.00;0.00;0.56
275;0;3259.00;9.80;1643.00;0.00;0.68
276;0;3237.00;10.37;1599.00;0.00;0.80
277;0;3177.00;9.80;1562.00;0.00;0.64
278;0;3210.00;10.40;1561.00;0.00;0.52
279;0;3201.00;10.05;1540.00;0.00;0.64
280;0;3274.00;9.82;1533.00;0.00;0.56
281;0;3236.00;10.20;1498.00;0.00;0.68
282;0;3280.00;9.80;1460.00;0.00;0.84
283;0;3336.00;9.80;1478.00;0.00;0.68
284;0;3335.00;9.70;1428.00;0.00;0.48
285;0;3359.00;9.50;1420.00;0.00;0.40
286;0;3415.00;9.50;1461.00;0.00;0.36
287;0;3413.00;9.70;1435.00;0.00;0.76
288;0;3460.00;9.80;1485.00;0.00;0.88
289;0;3303.00;9.80;1551.00;0.00;0.56
290;0;3347.00;9.97;1507.00;0.00;0.72
291;0;3382.00;9.80;1514.00;0.00;0.68
292;0;3279.00;9.80;1587.00;0.00;0.56
293;0;3308.00;10.02;1614.00;0.00;0.80
294;0;3367.00;9.92;1663.00;0.00;0.56
295;0;3387.00;11.30;1635.00;0.00;0.68
296;0;3366.00;10.10;1615.00;0.00;0.48
297;0;3339.00;10.00;1594.00;0.00;0.64
298;0;3378.00;10.52;1546.00;0.00;0.92
299;0;3416.00;9.92;1539.00;0.00;0.92
300;0;3393.00;10.10;1598.00;0.00;0.80
301;0;3424.00;9.90;1609.00;0.00;0.68
302;0;3443.00;10.30;1575.00;0.00;1.08
303;0;3512.00;10.05;1548.00;0.00;1.00
304;0;3498.00;11.07;1588.00;0.00;0.88
305;0;3680.00;9.82;1664.00;0.00;1.24
306;0;3502.00;9.85;1652.00;0.00;1.00
307;0;3434.00;9.80;1630.00;0.00;0.76
308;0;3420.00;10.45;1680.00;0.00;0.44
309;0;3337.00;10.22;1769.00;0.00;1.56
310;0;3300.00;9.75;1704.00;0.00;0.88
311;0;3280.00;9.70;1688.00;0.00;0.88
312;0;3393.00;10.40;1747.00;0.00;0.72
313;0;3360.00;9.87;1818.00;0.00;1.16
314;0;3422.00;10.32;1717.00;0.00;0.68
315;0;3190.00;12.20;1987.00;0.00;1.44
316;0;3273.00;9.70;1338.00;0.00;0.36
317;0;3254.00;11.27;1324.00;0.00;0.40
318;0;3228.00;9.70;1290.00;0.00;0.44
319;0;3253.00;11.15;1269.00;0.00;0.56
320;0;3235.00;9.50;1257.00;0.00;0.44
321;0;3324.00;11.20;1232.00;0.00;0.44
322;0;3264.00;13.02;1309.00;0.00;0.48
323;0;3305.00;13.50;1289.00;0.00;0.56
324;0;3323.00;13.22;1273.00;0.00;0.44
325;0;3328.00;13.90;1350.00;0.00;0.48
326;0;3311.00;12.20;1317.00;0.00;0.68
327;0;3359.00;10.57;1273.00;0.00;0.68
328;0;3352.00;12.12;1350.00;0.00;0.48
329;0;3385.00;17.95;1314.00;0.00;0.56
330;0;3425.00;14.40;1337.00;0.00;0.44
331;0;3447.00;17.15;1321.00;0.00;0.56
332;0;3380.00;14.57;1286.00;0.00;0.48
333;0;2852.00;9.70;1316.00;0.00;0.24
334;0;2714.00;10.75;1236.00;0.00;0.28
335;0;2749.00;13.60;1230.00;0.00;0.32
336;0;2784.00;14.02;1219.00;0.00;0.64
337;0;2795.00;10.47;1240.00;0.00;0.32
338;0;2850.00;12.75;1255.00;0.00;0.40
339;0;2883.00;12.22;1257.00;0.00;0.44
340;0;2916.00;14.22;1248.00;0.00;0.48
341;0;2965.00;10.67;1257.00;0.00;0.48
342;0;2703.00;12.35;1209.00;0.00;0.32
343;0;2738.00;12.10;1216.00;0.00;0.60
344;0;2683.00;13.62;1176.00;0.00;0.36
345;0;2665.00;10.67;1177.00;0.00;0.36
346;0;2734.00;12.65;1168.00;0.00;0.76
347;0;2621.00;10.42;1106.00;0.00;0.48
348;0;2674.00;12.77;1139.00;0.00;0.64
349;0;2769.00;13.70;1192.00;0.00;0.44
350;0;2857.00;12.55;1209.00;0.00;0.72
351;0;2901.00;10.85;1222.00;0.00;0.60
352;0;2934.00;9.70;1203.00;0.00;0.76
353;0;2967.00;10.57;1195.00;0.00;0.56
354;0;3013.00;10.95;1184.00;0.00;0.40
355;0;3080.00;10.00;1149.00;0.00;0.68
356;0;3128.00;10.37;1164.00;0.00;0.76
357;0;3160.00;9.90;1179.00;0.00;0.60
358;0;3259.00;9.75;1154.00;0.00;0.32
359;0;3281.00;9.80;1126.00;0.00;0.48
360;0;3320.00;10.22;1073.00;0.00;0.40
361;0;3293.00;9.70;1137.00;0.00;0.32
362;0;3282.00;9.65;1162.00;0.00;0.28
363;0;3298.00;9.70;1161.00;0.00;0.36
364;0;3333.00;9.95;1158.00;0.00;0.52
365;0;3337.00;12.55;1129.00;0.00;0.52
366;0;2578.00;9.50;1114.00;0.00;0.52
367;0;2385.00;9.50;1289.00;0.00;0.72
368;0;2540.00;9.67;1191.00;0.00;0.16
369;0;2748.00;9.77;1724.00;0.00;0.28
370;0;2478.00;10.50;1896.00;0.00;1.48
371;0;2543.00;13.05;1901.00;0.00;1.64
372;0;2684.00;10.15;1624.00;0.00;0.48
373;0;2694.00;10.35;1606.00;0.00;0.36
374;0;2692.00;9.85;1583.00;0.00;0.44
375;0;2658.00;9.85;1591.00;0.00;0.40
376;0;2649.00;9.75;1607.00;0.00;0.52
377;0;3388.00;10.37;1252.00;0.00;0.48
378;0;3369.00;9.67;1226.00;0.00;0.36
379;0;3351.00;10.90;1159.00;0.00;0.40
380;0;3368.00;11.85;1163.00;0.00;0.52
381;0;3368.00;10.85;1180.00;0.00;0.40
382;0;3374.00;13.02;1202.00;0.00;0.52
383;0;3378.00;12.32;1115.00;0.00;0.68
384;0;3420.00;11.70;1061.00;0.00;0.88
385;0;3431.00;11.25;1006.00;0.00;0.36
386;0;3479.00;13.85;958.00;0.00;0.68
387;0;3489.00;11.27;860.00;0.00;0.44
388;0;3520.00;12.10;868.00;0.00;0.56
389;0;3552.00;12.65;883.00;0.00;0.60
390;0;3492.00;15.90;899.00;0.00;0.44
391;0;3509.00;12.80;938.00;0.00;0.68
392;0;3540.00;14.47;1052.00;0.00;0.64
393;0;3455.00;12.60;1094.00;0.00;1.32
394;0;3561.00;10.97;1093.00;0.00;0.84
395;0;3599.00;9.50;1054.00;0.00;0.52
396;0;3594.00;9.67;1074.00;0.00;0.12
397;0;3641.00;9.80;1034.00;0.00;0.52
398;0;3672.00;10.05;1051.00;0.00;0.60
399;0;3688.00;12.42;1042.00;0.00;0.52
400;0;3717.00;12.72;1025.00;0.00;0.52
401;0;3651.00;11.10;931.00;0.00;0.56
402;0;3601.00;12.05;901.00;0.00;0.40
403;0;3693.00;9.97;1014.00;0.00;0.76
404;0;3650.00;9.80;1022.00;0.00;0.44
405;0;3411.00;10.47;1218.00;0.00;0.88
406;0;3467.00;10.22;1214.00;0.00;0.80
407;0;3422.00;11.87;1248.00;0.00;0.60
408;0;3552.00;9.70;1146.00;0.00;0.44
409;0;3486.00;9.80;1190.00;0.00;0.52
410;0;3500.00;10.05;1201.00;0.00;0.64
411;0;3478.00;10.37;1256.00;0.00;0.52
412;0;3571.00;9.70;1159.00;0.00;0.76
413;0;3567.00;10.20;1198.00;0.00;0.52
414;0;3574.00;15.45;1224.00;0.00;0.60
415;0;3499.00;10.90;1235.00;0.00;0.56
416;0;3532.00;15.05;1285.00;0.00;0.40
417;0;3587.00;13.82;1266.00;0.00;0.36
418;0;3432.00;12.12;1285.00;0.00;0.52
419;0;3500.00;12.17;1326.00;0.00;0.56
420;0;3525.00;13.45;1335.00;0.00;0.40
421;0;3570.00;10.02;1320.00;0.00;0.72
422;0;3475.00;13.27;1365.00;0.00;0.52
423;0;3505.00;11.50;1347.00;0.00;0.48
424;0;3549.00;14.65;1298.00;0.00;0.64
425;0;3565.00;12.62;1348.00;0.00;0.48
426;0;3608.00;14.42;1256.00;0.00;0.32
427;0;3668.00;11.30;1238.00;0.00;0.88
428;0;3608.00;12.50;1240.00;0.00;0.48
429;0;3616.00;15.95;1189.00;0.00;0.52
430;0;3604.00;10.10;1128.00;0.00;0.76
431;0;3686.00;11.87;1102.00;0.00;0.60
432;0;3709.00;14.95;1156.00;0.00;1.12
433;0;3671.00;14.55;1175.00;0.00;0.64
434;0;3753.00;12.00;1099.00;0.00;0.76
435;0;3752.00;13.62;1152.00;0.00;0.84
436;0;3733.00;12.27;1190.00;0.00;0.96
437;0;3693.00;11.62;1299.00;0.00;0.92
438;0;3703.00;11.32;1329.00;0.00;0.84
439;0;3632.00;10.07;1399.00;0.00;1.40
440;0;3750.00;9.70;1385.00;0.00;0.64
441;0;3767.00;9.90;1333.00;0.00;1.28
442;0;3809.00;9.92;1319.00;0.00;0.84
443;0;3673.00;9.95;1383.00;0.00;1.20
444;0;3793.00;10.10;1285.00;0.00;1.16
445;0;3782.00;11.20;1259.00;0.00;1.00
446;0;3782.00;12.70;1226.00;0.00;0.72
447;0;3837.00;12.70;1165.00;0.00;0.84
448;0;3871.00;15.25;1190.00;0.00;0.76
449;0;3812.00;14.00;1206.00;0.00;1.04
450;0;3856.00;16.65;1243.00;0.00;0.76
451;0;3871.00;17.82;1221.00;0.00;0.60
452;0;3922.00;19.85;1253.00;0.00;0.68
453;0;3823.00;10.10;1292.00;0.00;0.64
454;0;3847.00;11.57;1302.00;0.00;0.60
455;0;3805.00;12.12;1371.00;0.00;0.92
456;0;3842.00;10.40;1427.00;0.00;1.56
457;0;3891.00;12.00;1339.00;0.00;1.08
458;0;3918.00;17.32;1300.00;0.00;0.88
459;0;3939.00;10.77;1396.00;0.00;1.16
460;0;3930.00;11.57;1327.00;0.00;0.68
461;0;4025.00;10.75;1402.00;0.00;1.60
462;0;3459.00;11.37;1371.00;0.00;0.52
463;0;3439.00;12.47;1409.00;0.00;0.88
464;0;3547.00;9.60;1442.00;0.00;1.00
465;0;3644.00;9.65;1454.00;0.00;1.40
466;0;3521.00;10.52;1484.00;0.00;1.20
467;0;3453.00;9.80;1528.00;0.00;0.92
468;0;3481.00;9.80;1460.00;0.00;0.80
469;0;3583.00;9.60;1468.00;0.00;1.00
470;0;3639.00;9.60;1498.00;0.00;1.32
471;0;3701.00;10.07;1451.00;0.00;1.60
472;0;3696.00;9.80;1508.00;0.00;1.40
473;0;3574.00;9.80;1569.00;0.00;0.92
474;0;3587.00;9.70;1538.00;0.00;1.12
475;0;3668.00;10.47;1604.00;0.00;1.20
476;0;3889.00;10.40;1510.00;0.00;1.28
477;0;3936.00;10.97;1462.00;0.00;1.48
478;0;4021.00;9.90;1515.00;0.00;0.96
479;0;3906.00;10.00;1573.00;0.00;1.28
480;0;4116.00;10.70;1620.00;0.00;1.92
481;0;1827.00;9.60;1412.00;0.00;0.36
482;0;1598.00;9.50;1277.00;0.00;1.36
483;0;1663.00;9.50;1222.00;0.00;0.64
484;0;1520.00;9.50;1235.00;0.00;0.56
485;0;1573.00;9.70;1221.00;0.00;1.08
486;0;1619.00;9.70;1194.00;0.00;0.28
487;0;1598.00;10.22;1161.00;0.00;0.28
488;0;1658.00;9.55;1164.00;0.00;0.20
489;0;1669.00;9.70;1187.00;0.00;0.20
490;0;1712.00;9.87;1168.00;0.00;0.28
491;0;1719.00;9.70;1069.00;0.00;0.28
492;0;1768.00;9.80;1162.00;0.00;0.20
493;0;1797.00;9.50;1160.00;0.00;0.28
494;0;1830.00;9.50;1147.00;0.00;0.24
495;0;1837.00;9.57;1140.00;0.00;0.20
496;0;1845.00;9.70;1128.00;0.00;0.24
497;0;1848.00;9.55;1116.00;0.00;0.12
498;0;1853.00;9.67;1104.00;0.00;0.16
499;0;1854.00;9.70;1091.00;0.00;0.12
500;0;1847.00;9.50;1072.00;0.00;0.32
501;0;1876.00;9.70;1079.00;0.00;0.16
502;0;1852.00;9.70;1039.00;0.00;0.48
503;0;3896.00;9.70;1033.00;0.00;0.68
504;0;3863.00;9.80;1054.00;0.00;0.68
505;0;3860.00;11.07;1087.00;0.00;0.32
506;0;3927.00;11.50;1141.00;0.00;0.36
507;0;3972.00;11.22;1166.00;0.00;0.40
508;0;3972.00;15.92;1212.00;0.00;0.92
509;0;4006.00;17.42;1180.00;0.00;0.68
510;0;3998.00;12.35;1154.00;0.00;0.40
511;0;4033.00;16.05;1149.00;0.00;0.36
512;0;3949.00;9.87;1114.00;0.00;0.68
513;0;3914.00;10.25;1095.00;0.00;0.80
514;0;3940.00;10.10;1085.00;0.00;0.64
515;0;3910.00;9.87;998.00;0.00;0.28
516;0;3956.00;10.20;1010.00;0.00;0.28
517;0;3949.00;9.70;992.00;0.00;0.40
518;0;3976.00;10.62;1051.00;0.00;0.36
519;0;3996.00;10.20;1090.00;0.00;0.56
520;0;4002.00;10.50;1106.00;0.00;0.44
521;0;3908.00;9.80;1008.00;0.00;0.28
522;0;4015.00;10.17;1114.00;0.00;0.44
523;0;4072.00;9.80;1080.00;0.00;0.56
524;0;4030.00;10.10;1098.00;0.00;0.48
525;0;4021.00;11.05;1072.00;0.00;0.64
526;0;3990.00;10.42;1016.00;0.00;0.44
527;0;3998.00;10.67;1002.00;0.00;0.48
528;0;3999.00;10.70;1050.00;0.00;0.64
529;0;3949.00;9.70;961.00;0.00;0.36
530;0;3953.00;12.30;926.00;0.00;0.24
531;0;3974.00;9.72;865.00;0.00;0.20
532;0;4018.00;10.70;907.00;0.00;0.32
533;0;4003.00;12.57;836.00;0.00;0.36
534;0;3997.00;9.95;822.00;0.00;0.28
535;0;3999.00;9.97;811.00;0.00;0.36
536;0;4029.00;10.00;802.00;0.00;0.44
537;0;4005.00;9.97;796.00;0.00;0.36
538;0;4012.00;10.40;823.00;0.00;0.52
539;0;4052.00;9.90;866.00;0.00;0.28
