1104;anti_air_building;2104.00;11.93;1881.00;2.92;0
1104;anti_air_building;2097.00;11.35;1878.00;5.59;0
1104;anti_air_building;2084.00;11.05;1875.00;3.43;0
1104;synthetic_refinery;2110.00;11.03;1867.00;3.53;0
1104;fuel_silo;2113.00;10.68;1861.00;1.37;0
1104;radar_station;2088.00;9.50;1868.00;3.91;0
1104;rocket_site;2060.00;11.85;1884.00;0.41;0
1104;nuclear_reactor;2097.00;11.68;1880.00;1.97;0
1104;floating_harbor;2137.00;9.50;1835.00;-2.23;1104
370;arms_factory;2502.00;11.85;1871.00;4.79;0
370;arms_factory;2499.00;11.15;1876.00;6.00;0
370;arms_factory;2444.00;9.95;1925.00;3.84;0
370;arms_factory;2465.00;10.28;1922.00;0.22;0
370;arms_factory;2490.00;9.68;1866.00;3.24;0
370;arms_factory;2482.00;10.25;1904.00;4.45;0
370;industrial_complex;2473.00;9.82;1910.00;2.29;0
370;industrial_complex;2474.00;9.78;1908.00;4.95;0
370;industrial_complex;2458.00;9.73;1897.00;0.23;0
370;industrial_complex;2507.00;11.70;1900.00;2.89;0
370;industrial_complex;2488.00;10.98;1899.00;0.74;0
370;industrial_complex;2463.00;9.80;1891.00;3.40;0
370;air_base;2506.00;12.25;1889.00;4.96;0
370;supply_node;2478.00;10.50;1896.00;5.99;0
370;naval_base;2464.00;9.50;1903.00;-1.94;3962
370;bunker;2494.00;10.45;1880.00;0.74;0
370;coastal_bunker;2458.00;9.53;1933.00;-1.94;0
370;dockyard;2469.00;9.50;1870.00;-1.94;0
370;anti_air_building;2491.00;9.70;1871.00;2.45;0
370;anti_air_building;2488.00;9.73;1876.00;5.47;0
370;anti_air_building;2441.00;9.68;1915.00;1.85;0
370;synthetic_refinery;2447.00;10.68;1922.00;4.51;0
370;fuel_silo;2494.00;10.30;1919.00;2.36;0
370;radar_station;2470.00;10.93;1897.00;2.53;0
370;rocket_site;2498.00;10.98;1909.00;0.30;0
370;nuclear_reactor;2463.00;9.68;1908.00;2.96;0
370;floating_harbor;2448.48;9.50;1907.55;1.20;370
371;arms_factory;2521.00;11.88;1879.00;3.84;0
371;arms_factory;2536.00;9.60;1871.00;0.22;0
371;arms_factory;2522.00;12.55;1902.00;3.24;0
371;arms_factory;2509.00;11.60;1911.00;4.45;0
371;arms_factory;2552.00;10.98;1879.00;2.29;0
371;arms_factory;2545.00;9.55;1872.00;4.95;0
371;industrial_complex;2575.00;11.30;1914.00;0.23;0
371;industrial_complex;2543.00;15.53;1885.00;2.89;0
371;industrial_complex;2532.00;13.03;1880.00;0.74;0
371;industrial_complex;2539.00;10.35;1919.00;3.40;0
371;industrial_complex;2527.00;10.45;1915.00;4.96;0
371;industrial_complex;2574.00;9.70;1885.00;2.80;0
371;air_base;2544.00;10.28;1924.00;4.00;0
371;supply_node;2543.00;13.05;1901.00;5.23;0
371;naval_base;2537.00;9.50;1930.00;-3.74;1475
371;bunker;2515.00;12.10;1902.00;6.07;0
371;coastal_bunker;2515.00;9.60;1928.00;-2.24;0
371;dockyard;2535.00;9.50;1926.00;-3.74;0
371;anti_air_building;2529.00;12.98;1906.00;1.85;0
371;anti_air_building;2516.00;10.03;1867.00;4.51;0
371;anti_air_building;2546.00;9.80;1925.00;2.36;0
371;synthetic_refinery;2514.00;12.82;1910.00;3.91;0
371;fuel_silo;2518.00;11.53;1878.00;0.30;0
371;radar_station;2548.00;12.32;1899.00;0.66;0
371;rocket_site;2576.00;10.93;1913.00;0.80;0
371;nuclear_reactor;2545.00;11.32;1910.00;0.90;0
371;floating_harbor;2503.00;9.50;1938.00;0.67;371
1440;arms_factory;2775.00;9.62;1754.00;0.21;0
1440;arms_factory;2773.00;9.60;1753.00;2.88;0
1440;arms_factory;2777.00;9.68;1755.00;5.54;0
1440;arms_factory;2776.00;9.70;1757.00;3.39;0
1440;arms_factory;2776.00;9.60;1754.00;0.12;0
1440;arms_factory;2773.00;9.65;1759.00;1.33;0
1440;industrial_complex;2775.00;9.62;1754.00;5.45;0
1440;industrial_complex;2777.00;9.70;1757.00;1.83;0
1440;industrial_complex;2776.00;9.53;1746.00;3.39;0
1440;industrial_complex;2777.00;9.70;1756.00;6.06;0
1440;industrial_complex;2783.00;9.65;1765.00;3.90;0
1440;industrial_complex;2773.00;9.65;1759.00;5.10;0
1440;air_base;2779.00;9.57;1762.00;1.83;0
1440;supply_node;2776.00;9.70;1756.00;4.55;0
1440;naval_base;2775.00;9.73;1755.00;-1.57;1299
1440;bunker;2772.00;9.60;1754.00;3.90;0
1440;coastal_bunker;2778.00;9.65;1757.00;1.57;0
1440;dockyard;2776.00;9.50;1751.00;-1.57;0
1440;anti_air_building;2777.00;9.68;1755.00;5.61;0
1440;anti_air_building;2773.00;9.73;1754.00;2.34;0
1440;anti_air_building;2777.00;9.70;1756.00;3.56;0
1440;synthetic_refinery;2772.00;9.60;1754.00;1.39;0
1440;fuel_silo;2776.00;9.70;1756.00;4.06;0
1440;radar_station;2778.00;9.60;1756.00;4.81;0
1440;rocket_site;2776.00;9.70;1755.00;2.00;0
1440;nuclear_reactor;2779.00;9.53;1761.00;6.12;0
1440;floating_harbor;2767.00;9.50;1756.00;1.57;1978
1441;arms_factory;2689.00;9.70;1800.00;3.39;0
1441;arms_factory;2695.00;9.50;1800.00;0.12;0
1441;arms_factory;2690.00;9.53;1783.00;1.33;0
1441;arms_factory;2691.00;9.75;1783.00;5.45;0
1441;arms_factory;2688.00;9.60;1798.00;1.83;0
1441;arms_factory;2689.00;9.68;1799.00;3.39;0
1441;industrial_complex;2689.00;9.68;1799.00;6.06;0
1441;industrial_complex;2689.00;9.70;1800.00;3.90;0
1441;industrial_complex;2695.00;9.50;1800.00;5.10;0
1441;industrial_complex;2688.00;9.55;1801.00;1.83;0
1441;industrial_complex;2691.00;9.75;1783.00;4.50;0
1441;industrial_complex;2688.00;9.60;1798.00;0.88;0
1441;air_base;2688.00;9.65;1799.00;3.90;0
1441;naval_base;2692.00;9.50;1789.00;1.57;1299
1441;bunker;2695.00;9.50;1800.00;5.61;0
1441;coastal_bunker;2687.00;9.50;1800.00;-2.90;0
1441;dockyard;2687.00;9.50;1801.00;-2.90;0
1441;anti_air_building;2688.00;9.53;1797.00;1.39;0
1441;anti_air_building;2688.00;9.65;1799.00;4.06;0
1441;anti_air_building;2689.00;9.68;1799.00;0.79;0
1441;synthetic_refinery;2690.00;9.60;1799.00;2.00;0
1441;fuel_silo;2695.00;9.50;1800.00;6.12;0
1441;rocket_site;2690.00;9.53;1783.00;4.07;0
1441;nuclear_reactor;2691.00;9.75;1783.00;1.90;0
1441;floating_harbor;2685.30;9.50;1804.79;0.24;1979
23;arms_factory;2907.00;10.73;1758.00;4.56;0
23;arms_factory;2909.00;10.73;1769.00;0.94;0
23;arms_factory;2901.00;11.45;1751.00;2.50;0
23;arms_factory;2913.00;11.35;1751.00;5.16;0
23;arms_factory;2890.00;9.65;1772.00;3.00;0
23;arms_factory;2904.00;11.82;1754.00;4.21;0
23;industrial_complex;2890.00;9.70;1755.00;0.94;0
23;industrial_complex;2903.00;11.43;1774.00;5.07;0
23;industrial_complex;2901.00;9.82;1744.00;6.28;0
23;industrial_complex;2908.00;11.20;1757.00;4.12;0
23;industrial_complex;2893.00;10.07;1778.00;5.67;0
23;industrial_complex;2900.00;10.80;1750.00;3.51;0
23;air_base;2893.00;10.07;1764.00;4.72;0
23;supply_node;2901.00;10.93;1758.00;0.89;0
23;naval_base;2887.00;9.50;1773.00;-2.51;1929
23;bunker;2896.00;9.82;1754.00;0.50;0
23;coastal_bunker;2885.00;9.50;1775.00;-2.51;0
23;dockyard;2888.00;9.50;1777.00;-2.51;0
23;anti_air_building;2888.00;9.70;1757.00;2.57;0
23;anti_air_building;2907.00;12.28;1776.00;5.23;0
23;anti_air_building;2885.00;9.53;1749.00;3.07;0
23;synthetic_refinery;2915.00;11.40;1762.00;3.17;0
23;fuel_silo;2910.00;12.07;1729.00;1.01;0
23;radar_station;2904.00;12.35;1755.00;2.61;0
23;rocket_site;2891.00;10.10;1766.00;0.06;0
23;nuclear_reactor;2890.00;9.93;1773.00;1.62;0
23;floating_harbor;2902.00;9.50;1816.00;-0.19;23
2577;arms_factory;2929.00;11.65;1710.00;1.31;0
2577;arms_factory;2931.00;9.90;1697.00;4.34;0
2577;arms_factory;2941.00;9.78;1703.00;5.54;0
2577;arms_factory;2940.00;9.68;1699.00;3.38;0
2577;arms_factory;2918.00;11.88;1706.00;6.04;0
2577;arms_factory;2935.00;9.70;1696.00;2.78;0
2577;industrial_complex;2913.00;11.93;1709.00;3.98;0
2577;industrial_complex;2927.00;9.95;1696.00;1.83;0
2577;industrial_complex;2922.00;11.53;1705.00;4.49;0
2577;industrial_complex;2938.00;9.70;1698.00;6.05;0
2577;industrial_complex;2912.00;11.80;1708.00;2.43;0
2577;industrial_complex;2930.00;9.75;1695.00;0.27;0
2577;air_base;2930.00;11.95;1711.00;2.93;0
2577;supply_node;2925.00;10.98;1701.00;4.69;0
2577;naval_base;2943.00;9.50;1700.00;1.11;1267
2577;bunker;2925.00;10.73;1700.00;3.54;0
2577;coastal_bunker;2910.00;9.50;1693.00;-0.69;0
2577;dockyard;2944.00;9.50;1701.00;1.11;0
2577;anti_air_building;2925.00;11.95;1709.00;5.61;0
2577;anti_air_building;2914.00;9.88;1697.00;1.99;0
2577;anti_air_building;2934.00;10.95;1705.00;5.01;0
2577;synthetic_refinery;2923.00;9.70;1693.00;6.21;0
2577;fuel_silo;2924.00;11.88;1708.00;4.05;0
2577;radar_station;2927.00;11.12;1703.00;0.12;0
2577;rocket_site;2933.00;10.62;1702.00;3.46;0
2577;nuclear_reactor;2928.00;10.12;1698.00;6.12;0
2577;floating_harbor;2911.57;9.50;1684.58;-3.83;3129
2576;arms_factory;2944.00;10.75;1716.00;2.27;0
2576;arms_factory;2954.00;10.60;1725.00;3.47;0
2576;arms_factory;2955.00;10.78;1726.00;1.31;0
2576;arms_factory;2946.00;10.30;1713.00;4.34;0
2576;arms_factory;2942.00;11.53;1723.00;5.54;0
2576;arms_factory;2942.00;11.55;1724.00;3.38;0
2576;industrial_complex;2941.00;10.60;1710.00;6.04;0
2576;industrial_complex;2948.00;11.23;1727.00;2.78;0
2576;industrial_complex;2932.00;12.05;1722.00;3.98;0
2576;industrial_complex;2947.00;12.28;1735.00;1.83;0
2576;industrial_complex;2935.00;11.90;1725.00;4.49;0
2576;industrial_complex;2955.00;9.82;1719.00;6.05;0
2576;air_base;2948.00;10.00;1712.00;2.43;0
2576;supply_node;2944.00;11.25;1720.00;5.45;0
2576;naval_base;2958.00;9.50;1715.00;0.79;1267
2576;bunker;2937.00;10.78;1709.00;4.50;0
2576;coastal_bunker;2951.00;9.57;1707.00;0.79;0
2576;dockyard;2958.00;9.50;1716.00;0.79;0
2576;anti_air_building;2944.00;12.75;1733.00;0.28;0
2576;anti_air_building;2941.00;11.55;1724.00;2.94;0
2576;anti_air_building;2935.00;12.28;1719.00;5.61;0
2576;synthetic_refinery;2954.00;10.85;1728.00;1.99;0
2576;fuel_silo;2931.00;12.12;1722.00;5.01;0
2576;radar_station;2946.00;11.03;1721.00;0.88;0
2576;rocket_site;2944.00;9.95;1707.00;4.05;0
2576;nuclear_reactor;2954.00;9.88;1719.00;1.89;0
2576;floating_harbor;2959.95;9.50;1704.05;-2.36;3128
24;arms_factory;2905.00;9.90;1708.00;5.16;0
24;arms_factory;2905.00;10.30;1705.00;3.00;0
24;arms_factory;2897.00;9.68;1703.00;4.21;0
24;arms_factory;2901.00;9.75;1706.00;0.94;0
24;arms_factory;2895.00;9.68;1704.00;5.07;0
24;arms_factory;2911.00;12.55;1717.00;6.28;0
24;industrial_complex;2908.00;10.98;1704.00;4.12;0
24;industrial_complex;2900.00;9.70;1702.00;5.67;0
24;industrial_complex;2905.00;10.05;1715.00;3.51;0
24;industrial_complex;2898.00;9.70;1703.00;4.72;0
24;industrial_complex;2907.00;11.12;1716.00;1.46;0
24;industrial_complex;2907.00;10.78;1709.00;4.12;0
24;air_base;2907.00;10.20;1718.00;0.50;0
24;naval_base;2895.00;9.55;1721.00;-2.03;1266
24;bunker;2905.00;10.05;1715.00;2.57;0
24;coastal_bunker;2887.00;9.50;1719.00;-2.03;0
24;dockyard;2899.00;9.50;1699.00;-2.03;0
24;anti_air_building;2908.00;11.12;1709.00;3.17;0
24;anti_air_building;2903.00;9.75;1706.00;1.01;0
24;anti_air_building;2905.00;10.05;1723.00;3.68;0
24;synthetic_refinery;2904.00;9.75;1707.00;0.06;0
24;fuel_silo;2907.00;10.93;1724.00;1.62;0
24;rocket_site;2907.00;11.00;1705.00;0.67;0
24;nuclear_reactor;2903.00;9.73;1722.00;3.68;0
24;floating_harbor;2891.74;9.50;1716.13;1.11;24
22;arms_factory;2989.00;12.60;1801.00;4.56;0
22;arms_factory;2978.00;12.55;1793.00;0.94;0
22;arms_factory;2975.00;10.55;1760.00;2.50;0
22;arms_factory;2975.00;11.53;1764.00;5.16;0
22;arms_factory;2990.00;12.90;1779.00;3.00;0
22;arms_factory;2996.00;10.80;1740.00;4.21;0
22;industrial_complex;2995.00;10.50;1749.00;0.94;0
22;industrial_complex;2965.00;12.40;1770.00;5.07;0
22;industrial_complex;3000.00;12.00;1765.00;6.28;0
22;industrial_complex;2979.00;12.85;1792.00;4.12;0
22;industrial_complex;2981.00;10.53;1759.00;5.67;0
22;industrial_complex;2981.00;9.50;1753.00;3.51;0
22;air_base;2966.00;13.73;1779.00;4.72;0
22;supply_node;2982.00;12.18;1771.00;0.89;0
22;bunker;2991.00;13.30;1794.00;4.12;0
22;anti_air_building;2984.00;12.73;1802.00;0.50;0
22;anti_air_building;2976.00;11.98;1765.00;3.17;0
22;anti_air_building;2991.00;13.07;1780.00;6.18;0
22;synthetic_refinery;2975.00;12.80;1785.00;2.57;0
22;fuel_silo;2998.00;11.10;1751.00;5.23;0
22;radar_station;2977.00;13.25;1771.00;0.43;0
22;rocket_site;2975.00;13.32;1774.00;3.17;0
22;nuclear_reactor;2993.00;13.20;1793.00;1.01;0
17;arms_factory;2965.00;9.73;1719.00;5.00;0
17;arms_factory;2964.00;9.80;1721.00;6.21;0
17;arms_factory;2953.00;12.95;1758.00;4.05;0
17;arms_factory;2975.00;9.70;1736.00;0.43;0
17;arms_factory;2952.00;11.73;1737.00;3.45;0
17;arms_factory;2966.00;9.70;1721.00;6.11;0
17;industrial_complex;2950.00;12.10;1742.00;2.49;0
17;industrial_complex;2977.00;9.85;1736.00;5.51;0
17;industrial_complex;2954.00;11.30;1737.00;0.43;0
17;industrial_complex;2959.00;11.68;1748.00;4.56;0
17;industrial_complex;2952.00;11.75;1742.00;0.94;0
17;industrial_complex;2962.00;11.03;1742.00;2.50;0
17;air_base;2978.00;11.57;1747.00;5.16;0
17;supply_node;2962.00;11.18;1744.00;2.12;0
17;naval_base;2969.00;9.50;1733.00;0.24;1267
17;bunker;2966.00;11.15;1754.00;0.94;0
17;coastal_bunker;2973.00;9.50;1734.00;0.24;0
17;dockyard;2967.00;9.55;1731.00;0.24;0
17;anti_air_building;2948.00;12.18;1766.00;4.12;0
17;anti_air_building;2958.00;13.32;1766.00;5.67;0
17;anti_air_building;2955.00;13.12;1755.00;3.51;0
17;synthetic_refinery;2954.00;11.30;1735.00;4.72;0
17;fuel_silo;2950.00;12.45;1766.00;1.46;0
17;radar_station;2965.00;10.57;1742.00;3.83;0
17;rocket_site;2977.00;9.68;1734.00;0.50;0
17;nuclear_reactor;2956.00;10.80;1735.00;3.17;0
17;floating_harbor;2968.70;9.50;1717.21;-2.90;17
5;arms_factory;3020.00;10.48;1732.00;2.87;0
5;arms_factory;3010.00;10.75;1738.00;4.42;0
5;arms_factory;3019.00;10.38;1733.00;2.26;0
5;arms_factory;3021.00;10.68;1739.00;3.47;0
5;arms_factory;3006.00;10.38;1720.00;1.31;0
5;arms_factory;3014.00;10.55;1741.00;2.87;0
5;industrial_complex;3017.00;9.60;1722.00;5.54;0
5;industrial_complex;3003.00;10.53;1727.00;3.37;0
5;industrial_complex;3021.00;9.65;1723.00;6.04;0
5;industrial_complex;2999.00;10.73;1728.00;1.31;0
5;industrial_complex;3018.00;10.32;1732.00;3.98;0
5;industrial_complex;3012.00;10.40;1729.00;1.82;0
5;air_base;3017.00;10.45;1733.00;4.49;0
5;supply_node;3011.00;10.45;1730.00;0.21;0
5;bunker;3018.00;10.38;1734.00;2.43;0
5;anti_air_building;3012.00;10.70;1741.00;0.26;0
5;anti_air_building;3021.00;9.60;1721.00;0.37;0
5;anti_air_building;3012.00;10.70;1743.00;4.49;0
5;synthetic_refinery;3019.00;9.60;1723.00;2.33;0
5;fuel_silo;2997.00;10.70;1728.00;3.54;0
5;radar_station;3012.00;10.40;1729.00;0.86;0
5;rocket_site;3028.00;10.50;1728.00;2.93;0
5;nuclear_reactor;3015.00;10.50;1733.00;5.60;0
2575;arms_factory;2975.00;9.70;1728.00;2.27;0
2575;arms_factory;2983.00;10.25;1729.00;3.47;0
2575;arms_factory;2977.00;9.70;1718.00;1.31;0
2575;arms_factory;2985.00;9.82;1719.00;4.34;0
2575;arms_factory;2977.00;9.70;1721.00;5.54;0
2575;arms_factory;2974.00;9.70;1727.00;3.38;0
2575;industrial_complex;2982.00;9.95;1728.00;6.04;0
2575;industrial_complex;2981.00;9.73;1721.00;2.78;0
2575;industrial_complex;2983.00;9.62;1718.00;3.98;0
2575;industrial_complex;2976.00;9.70;1720.00;1.83;0
2575;industrial_complex;2987.00;10.55;1730.00;4.49;0
2575;industrial_complex;2981.00;9.80;1727.00;6.05;0
2575;air_base;2980.00;9.68;1720.00;2.43;0
2575;supply_node;2983.00;10.07;1724.00;5.45;0
2575;naval_base;2974.00;9.50;1718.00;-1.25;1267
2575;bunker;2978.00;9.70;1729.00;4.50;0
2575;coastal_bunker;2974.00;9.50;1717.00;-1.25;0
2575;dockyard;2974.00;9.50;1717.00;-1.25;0
2575;anti_air_building;2987.00;9.98;1720.00;0.28;0
2575;anti_air_building;2990.00;10.73;1731.00;2.94;0
2575;anti_air_building;2976.00;9.70;1728.00;5.61;0
2575;synthetic_refinery;2985.00;10.50;1729.00;1.99;0
2575;fuel_silo;2983.00;9.93;1722.00;5.01;0
2575;radar_station;2984.00;10.28;1725.00;0.88;0
2575;rocket_site;2988.00;10.60;1729.00;4.05;0
2575;nuclear_reactor;2991.00;10.78;1732.00;1.89;0
2575;floating_harbor;2958.00;9.50;1694.00;-3.68;3127
2596;arms_factory;2994.00;10.43;1708.00;4.72;0
2596;arms_factory;2993.00;10.32;1714.00;2.57;0
2596;arms_factory;2992.00;10.40;1705.00;4.13;0
2596;arms_factory;2996.00;10.50;1711.00;0.51;0
2596;arms_factory;2991.00;10.12;1714.00;4.63;0
2596;arms_factory;2997.00;10.20;1704.00;1.01;0
2596;industrial_complex;2994.00;10.50;1711.00;2.57;0
2596;industrial_complex;2999.00;10.28;1713.00;5.24;0
2596;industrial_complex;2997.00;10.30;1708.00;3.08;0
2596;industrial_complex;2992.00;10.48;1711.00;3.18;0
2596;industrial_complex;2997.00;10.50;1713.00;1.02;0
2596;industrial_complex;2994.00;10.43;1708.00;3.68;0
2596;air_base;2990.00;10.30;1711.00;0.07;0
2596;supply_node;2994.00;10.50;1711.00;1.56;0
2596;bunker;2992.00;10.40;1708.00;5.75;0
2596;anti_air_building;2997.00;10.40;1710.00;3.59;0
2596;anti_air_building;2991.00;10.10;1717.00;4.79;0
2596;anti_air_building;2990.00;10.38;1708.00;1.53;0
2596;synthetic_refinery;2999.00;10.28;1713.00;4.20;0
2596;fuel_silo;2995.00;10.45;1716.00;0.58;0
2596;radar_station;2995.00;10.50;1713.00;3.66;0
2596;rocket_site;2997.00;10.50;1713.00;6.26;0
2596;nuclear_reactor;2993.00;10.35;1716.00;1.18;0
2595;arms_factory;3008.00;10.00;1686.00;3.52;0
2595;arms_factory;3008.00;9.90;1679.00;4.72;0
2595;arms_factory;3012.00;10.00;1682.00;2.57;0
2595;arms_factory;2997.00;10.23;1691.00;4.13;0
2595;arms_factory;3004.00;9.80;1678.00;0.51;0
2595;arms_factory;3016.00;10.10;1685.00;4.63;0
2595;industrial_complex;3016.00;10.00;1677.00;1.01;0
2595;industrial_complex;2997.00;9.70;1681.00;2.57;0
2595;industrial_complex;2998.00;10.20;1690.00;5.24;0
2595;industrial_complex;3007.00;9.90;1675.00;3.08;0
2595;industrial_complex;3000.00;9.80;1684.00;3.18;0
2595;industrial_complex;3013.00;9.93;1676.00;1.02;0
2595;air_base;3012.00;10.00;1679.00;3.68;0
2595;supply_node;3006.00;9.90;1683.00;0.08;0
2595;naval_base;2992.00;9.50;1676.00;-1.17;1259
2595;bunker;3008.00;9.90;1682.00;5.75;0
2595;coastal_bunker;2993.00;9.50;1677.00;-1.17;0
2595;dockyard;2995.00;9.50;1677.00;-1.17;0
2595;anti_air_building;3012.00;10.07;1685.00;1.53;0
2595;anti_air_building;3002.00;9.80;1690.00;4.20;0
2595;anti_air_building;3017.00;10.03;1681.00;0.58;0
2595;synthetic_refinery;3011.00;10.00;1689.00;3.24;0
2595;fuel_silo;3006.00;9.85;1677.00;6.26;0
2595;radar_station;3006.00;9.93;1684.00;1.79;0
2595;rocket_site;3012.00;10.07;1687.00;5.30;0
2595;nuclear_reactor;3006.00;9.85;1680.00;0.58;0
2595;floating_harbor;2985.57;9.50;1674.24;-4.31;3147
7;arms_factory;3026.00;9.80;1703.00;5.54;0
7;arms_factory;3021.00;9.85;1701.00;3.37;0
7;arms_factory;3010.00;9.80;1694.00;6.04;0
7;arms_factory;3022.00;10.00;1691.00;1.31;0
7;arms_factory;3024.00;9.80;1697.00;3.98;0
7;arms_factory;3020.00;9.60;1704.00;1.82;0
7;industrial_complex;3023.00;9.88;1701.00;4.49;0
7;industrial_complex;3013.00;9.88;1694.00;6.04;0
7;industrial_complex;3014.00;9.93;1692.00;2.43;0
7;industrial_complex;3026.00;9.60;1697.00;0.26;0
7;industrial_complex;3013.00;9.80;1696.00;0.37;0
7;industrial_complex;3025.00;9.85;1701.00;4.49;0
7;air_base;3016.00;9.95;1694.00;2.33;0
7;supply_node;3016.00;9.90;1696.00;3.10;0
7;bunker;3004.00;9.62;1698.00;0.27;0
7;anti_air_building;3016.00;9.90;1696.00;2.93;0
7;anti_air_building;3029.00;9.60;1701.00;5.60;0
7;anti_air_building;3019.00;10.00;1694.00;1.99;0
7;synthetic_refinery;3019.00;10.00;1692.00;5.00;0
7;fuel_silo;3008.00;9.62;1698.00;6.21;0
7;radar_station;3016.00;9.88;1697.00;2.65;0
7;rocket_site;3014.00;9.60;1702.00;0.43;0
7;nuclear_reactor;3021.00;10.03;1694.00;3.45;0
3;arms_factory;3054.00;10.03;1679.00;0.20;0
3;arms_factory;3052.00;10.12;1675.00;2.87;0
3;arms_factory;3061.00;9.68;1665.00;4.42;0
3;arms_factory;3058.00;9.82;1688.00;2.26;0
3;arms_factory;3035.00;10.80;1682.00;3.47;0
3;arms_factory;3029.00;9.95;1686.00;1.31;0
3;industrial_complex;3055.00;9.80;1671.00;2.87;0
3;industrial_complex;3057.00;9.70;1660.00;5.54;0
3;industrial_complex;3069.00;9.75;1667.00;3.37;0
3;industrial_complex;3042.00;10.70;1680.00;6.04;0
3;industrial_complex;3061.00;9.75;1682.00;1.31;0
3;industrial_complex;3034.00;10.80;1679.00;3.98;0
3;air_base;3061.00;9.75;1690.00;1.82;0
3;supply_node;3051.00;10.20;1674.00;3.56;0
3;naval_base;3068.00;9.62;1663.00;0.89;1255
3;bunker;3063.00;9.70;1680.00;2.43;0
3;coastal_bunker;3073.00;9.53;1671.00;0.89;0
3;dockyard;3065.00;9.50;1688.00;0.89;0
3;anti_air_building;3064.00;10.05;1656.00;4.49;0
3;anti_air_building;3059.00;9.80;1683.00;2.33;0
3;anti_air_building;3059.00;9.80;1688.00;3.54;0
3;synthetic_refinery;3052.00;10.05;1674.00;0.27;0
3;fuel_silo;3063.00;9.68;1677.00;2.93;0
3;radar_station;3050.00;10.50;1671.00;5.28;0
3;rocket_site;3057.00;9.70;1660.00;1.99;0
3;nuclear_reactor;3060.00;9.78;1684.00;5.00;0
3;floating_harbor;3072.43;9.50;1656.59;-2.25;3
26;arms_factory;3009.00;9.70;1662.00;1.46;0
26;arms_factory;3009.00;9.73;1663.00;4.12;0
26;arms_factory;3002.00;9.68;1669.00;0.50;0
26;arms_factory;2999.00;9.68;1670.00;3.17;0
26;arms_factory;2997.00;9.53;1671.00;6.18;0
26;arms_factory;3010.00;9.70;1656.00;2.57;0
26;industrial_complex;3009.00;9.55;1658.00;5.23;0
26;industrial_complex;3009.00;9.80;1667.00;3.07;0
26;industrial_complex;3004.00;9.70;1666.00;3.17;0
26;industrial_complex;3002.00;9.70;1667.00;1.01;0
26;industrial_complex;3012.00;9.68;1653.00;3.68;0
26;industrial_complex;2999.00;9.70;1674.00;0.06;0
26;air_base;3004.00;9.68;1664.00;1.62;0
26;supply_node;3005.00;9.70;1665.00;4.78;0
26;naval_base;2998.00;9.50;1667.00;-1.33;1259
26;bunker;3001.00;9.68;1671.00;3.68;0
