336;48;244;64;land;false;hills;1
337;176;66;128;land;true;desert;1
338;48;68;192;land;true;desert;1
339;176;70;255;land;true;hills;1
340;48;72;0;land;false;hills;1
341;176;74;64;land;true;desert;1
342;48;76;128;land;true;desert;1
343;177;78;192;land;false;plains;1
344;49;80;255;land;false;plains;1
345;177;82;0;land;true;desert;1
346;49;84;64;land;false;hills;1
347;177;86;128;land;true;plains;1
348;49;88;192;land;false;hills;1
349;177;90;255;land;false;hills;1
350;50;92;0;land;false;desert;1
351;178;94;64;land;false;hills;1
352;50;96;128;land;false;plains;1
353;178;98;192;land;true;plains;1
354;50;100;255;land;true;plains;1
355;178;102;0;land;true;desert;1
356;50;104;64;land;true;plains;1
357;179;106;128;land;true;plains;1
358;51;108;192;land;true;mountain;1
359;179;110;255;land;false;mountain;1
360;51;112;0;land;false;plains;1
361;179;114;64;land;false;mountain;1
362;51;116;128;land;true;marsh;1
363;179;118;192;land;true;mountain;1
364;52;120;255;land;true;plains;1
365;180;122;0;land;true;hills;1
366;52;124;64;land;true;plains;1
367;180;126;128;land;true;plains;1
368;52;128;192;land;true;plains;1
369;180;130;255;land;true;plains;1
370;52;132;0;land;true;hills;1
371;181;134;64;land;true;hills;1
372;53;136;128;land;true;forest;1
373;181;138;192;land;true;plains;1
374;53;140;255;land;true;forest;1
375;181;142;0;land;true;forest;1
376;53;144;64;land;true;forest;1
377;181;146;128;land;false;desert;1
378;54;148;192;land;true;hills;1
379;182;150;255;land;false;desert;1
380;54;152;0;land;false;mountain;1
381;182;154;64;land;false;desert;1
382;54;156;128;land;false;desert;1
383;182;158;192;land;false;mountain;1
384;54;32;255;land;false;mountain;1
385;183;34;0;land;false;mountain;1
386;55;36;64;land;false;mountain;1
387;183;38;128;land;true;plains;1
388;55;40;192;land;true;plains;1
389;183;42;255;land;true;desert;1
390;55;44;0;land;false;mountain;1
391;183;46;64;land;false;plains;1
392;56;48;128;land;false;plains;1
393;184;50;192;land;false;plains;1
394;56;52;255;land;true;desert;1
395;184;54;0;land;true;desert;1
396;56;56;64;land;true;desert;1
397;184;58;128;land;true;desert;1
398;56;60;192;land;true;desert;1
399;185;62;255;land;true;desert;1
400;57;64;0;land;true;desert;1
401;185;66;64;land;true;desert;1
402;57;68;128;land;true;desert;1
403;185;70;192;land;false;plains;1
404;57;72;255;land;false;plains;1
405;185;74;0;land;false;plains;1
406;58;76;64;land;false;desert;1
407;186;78;128;land;false;desert;1
408;58;80;192;land;true;marsh;1
409;186;82;255;land;false;plains;1
410;58;84;0;land;false;mountain;1
411;186;86;64;land;false;desert;1
412;58;88;128;land;true;desert;1
413;187;90;192;land;false;plains;1
414;59;92;255;land;false;plains;1
415;187;94;0;land;false;mountain;1
416;59;96;64;land;false;plains;1
417;187;98;128;land;false;plains;1
418;59;100;192;land;false;hills;1
419;187;102;255;land;false;plains;1
420;60;140;0;land;false;desert;1
421;188;106;64;land;false;desert;1
422;60;108;128;land;false;mountain;1
423;188;110;192;land;false;plains;1
424;60;112;255;land;false;plains;1
425;188;114;0;land;false;desert;1
426;60;116;64;land;false;plains;1
427;189;118;128;land;false;plains;1
428;61;120;192;land;false;desert;1
429;189;122;255;land;false;plains;1
430;61;124;0;land;true;desert;1
431;189;126;64;land;true;desert;1
432;61;128;128;land;false;plains;1
433;189;130;192;land;false;plains;1
434;62;132;255;land;false;plains;1
435;190;134;0;land;false;mountain;1
436;62;136;64;land;false;mountain;1
437;190;138;128;land;false;plains;1
438;62;140;192;land;false;plains;1
439;190;142;255;land;false;plains;1
440;62;144;0;land;false;plains;1
441;191;146;64;land;false;desert;1
442;63;148;128;land;false;desert;1
443;191;150;192;land;false;plains;1
444;63;152;255;land;false;desert;1
445;191;154;0;land;false;plains;1
446;63;156;64;land;false;desert;1
447;191;158;128;land;false;plains;1
448;64;32;192;land;false;plains;1
449;192;34;255;land;false;plains;1
450;64;36;0;land;false;desert;1
451;192;38;64;land;false;plains;1
452;64;40;128;land;false;mountain;1
453;192;42;192;land;false;desert;1
454;64;44;255;land;false;desert;1
455;193;46;0;land;false;plains;1
456;65;48;64;land;false;plains;1
457;193;50;128;land;false;plains;1
458;65;52;192;land;false;plains;1
459;193;54;255;land;false;plains;1
460;65;56;0;land;false;hills;1
461;193;58;64;land;false;plains;1
462;66;60;128;land;true;marsh;1
463;194;62;192;land;false;plains;1
464;66;64;255;land;false;desert;1
465;194;66;0;land;false;plains;1
466;66;68;64;land;false;plains;1
467;194;70;128;land;false;plains;1
468;66;72;192;land;false;plains;1
469;195;74;255;land;false;plains;1
470;67;76;0;land;false;plains;1
471;195;78;64;land;false;plains;1
472;67;80;128;land;false;plains;1
473;195;82;192;land;false;plains;1
474;67;84;255;land;false;plains;1
475;195;86;0;land;false;plains;1
476;68;88;64;land;false;plains;1
477;196;90;128;land;false;plains;1
478;68;92;192;land;false;plains;1
479;196;94;255;land;false;plains;1
480;68;96;0;land;false;forest;1
481;196;98;64;land;true;plains;1
482;68;100;128;land;true;plains;1
483;197;102;192;land;true;plains;1
484;69;104;255;land;true;plains;1
485;197;106;0;land;true;plains;1
486;69;108;64;land;true;jungle;1
487;197;110;128;land;true;plains;1
488;69;112;192;land;true;hills;1
489;197;114;255;land;true;hills;1
490;70;116;0;land;true;jungle;1
491;198;118;64;land;true;plains;1
492;70;120;128;land;true;plains;1
493;198;122;192;land;true;plains;1
494;70;124;255;land;true;plains;1
495;198;126;0;land;true;plains;1
496;70;128;64;land;true;plains;1
497;199;130;128;land;true;plains;1
498;71;132;192;land;true;plains;1
499;199;134;255;land;true;plains;1
500;71;136;0;land;true;plains;1
501;199;138;64;land;true;plains;1
502;71;140;128;land;true;plains;1
503;199;142;192;land;true;desert;1
504;72;144;255;land;true;desert;1
505;200;146;0;land;false;desert;1
506;72;148;64;land;false;mountain;1
507;200;150;128;land;false;mountain;1
508;72;152;192;land;false;hills;1
509;200;154;255;land;false;hills;1
510;72;156;0;land;false;mountain;1
511;201;158;64;land;false;hills;1
512;73;32;128;land;false;desert;1
513;201;34;192;land;false;desert;1
514;73;36;255;land;false;desert;1
515;201;38;0;land;false;hills;1
516;73;40;64;land;false;plains;1
517;201;42;128;land;true;plains;1
518;74;44;192;land;false;hills;1
519;202;46;255;land;false;desert;1
520;74;48;0;land;false;hills;1
521;202;50;64;land;false;hills;1
522;74;52;128;land;false;mountain;1
523;202;54;192;land;false;mountain;1
524;74;56;255;land;false;mountain;1
525;203;58;0;land;false;hills;1
526;75;60;64;land;false;plains;1
527;203;62;128;land;false;hills;1
528;75;64;192;land;false;desert;1
529;203;66;255;land;true;hills;1
530;75;68;0;land;true;hills;1
531;203;70;64;land;true;hills;1
532;76;72;128;land;false;mountain;1
533;204;74;192;land;false;hills;1
534;76;76;255;land;true;jungle;1
535;204;78;0;land;true;jungle;1
536;76;80;64;land;true;hills;1
537;204;82;128;land;true;jungle;1
538;76;84;192;land;false;hills;1
539;205;86;255;land;true;plains;1
540;77;88;0;land;true;mountain;1
541;205;90;64;land;false;desert;1
542;77;92;128;land;false;hills;1
543;205;94;192;land;true;plains;1
544;77;96;255;land;false;hills;1
545;205;98;0;land;false;hills;1
546;78;100;64;land;false;jungle;1
547;206;102;128;land;false;jungle;1
548;78;104;192;land;false;hills;1
549;206;106;255;land;true;plains;1
550;78;108;0;land;false;hills;1
551;206;110;64;land;false;jungle;1
552;78;112;128;land;true;plains;1
553;207;114;192;land;false;jungle;1
554;79;116;255;land;false;hills;1
555;207;118;0;land;false;mountain;1
556;79;120;64;land;false;mountain;1
557;207;122;128;land;false;hills;1
558;79;124;192;land;false;mountain;1
559;207;126;255;land;false;hills;1
560;80;128;0;land;false;jungle;1
561;208;130;64;land;true;mountain;1
562;80;132;128;land;false;plains;1
563;208;134;192;land;false;mountain;1
564;80;136;255;land;true;jungle;1
565;208;138;0;land;false;mountain;1
566;80;140;64;land;false;jungle;1
567;209;142;128;land;false;jungle;1
568;81;144;192;land;true;jungle;1
569;209;146;255;land;false;desert;1
570;81;148;0;land;false;jungle;1
571;209;150;64;land;false;jungle;1
572;81;152;128;land;true;plains;1
573;209;154;192;land;false;jungle;1
574;82;156;255;land;true;plains;1
575;210;158;0;land;true;plains;1
576;82;32;64;land;false;plains;1
577;210;34;128;land;false;plains;1
578;82;36;192;land;false;hills;1
579;210;38;255;land;true;jungle;1
580;82;40;0;land;false;plains;1
581;211;42;64;land;false;mountain;1
582;83;44;128;land;false;jungle;1
583;211;46;192;land;false;mountain;1
584;83;48;255;land;false;mountain;1
585;211;50;0;land;false;mountain;1
586;83;52;64;land;true;mountain;1
587;211;54;128;land;false;mountain;1
588;84;56;192;land;false;hills;1
589;212;58;255;land;false;jungle;1
590;84;60;0;land;true;jungle;1
591;212;62;64;land;true;jungle;1
592;84;64;128;land;false;jungle;1
593;212;66;192;land;true;plains;1
594;84;68;255;land;true;plains;1
595;213;70;0;land;true;plains;1
596;85;72;64;land;true;plains;1
597;213;74;128;land;true;plains;1
598;85;76;192;land;true;plains;1
599;213;78;255;land;true;plains;1
600;85;80;0;land;false;mountain;1
601;213;82;64;land;false;plains;1
602;86;84;128;land;false;jungle;1
603;214;86;192;land;true;plains;1
604;86;88;255;land;false;hills;1
605;214;90;0;land;true;plains;1
606;86;92;64;land;true;plains;1
607;214;94;128;land;true;plains;1
608;86;96;192;land;false;hills;1
609;215;98;255;land;false;hills;1
610;87;100;0;land;true;jungle;1
611;215;102;64;land;false;hills;1
612;87;104;128;land;false;plains;1
613;215;106;192;land;false;mountain;1
614;87;108;255;land;false;plains;1
615;215;110;0;land;false;hills;1
616;88;112;64;land;false;jungle;1
617;216;114;128;land;true;plains;1
618;88;116;192;land;true;plains;1
619;216;118;255;land;true;plains;1
620;88;120;0;land;true;plains;1
621;216;122;64;land;true;plains;1
622;88;124;128;land;true;plains;1
623;217;126;192;land;true;plains;1
624;89;128;255;land;true;plains;1
625;217;130;0;land;true;plains;1
626;89;132;64;land;true;plains;1
627;217;134;128;land;true;plains;1
628;89;136;192;land;true;plains;1
629;217;138;255;land;true;plains;1
630;90;140;0;land;true;plains;1
631;218;142;64;land;true;plains;1
632;90;144;128;land;true;plains;1
633;218;146;192;land;true;plains;1
634;90;148;255;land;true;plains;1
635;218;150;0;land;true;plains;1
636;90;152;64;land;true;plains;1
637;219;154;128;land;true;plains;1
638;91;156;192;land;true;plains;1
639;219;158;255;land;true;plains;1
640;91;32;0;land;true;plains;1
641;219;34;64;land;true;plains;1
642;91;36;128;land;true;plains;1
643;219;38;192;land;true;plains;1
644;92;40;255;land;true;plains;1
645;220;42;0;land;true;plains;1
646;92;44;64;land;true;plains;1
647;220;46;128;land;true;plains;1
648;92;48;192;land;true;plains;1
649;220;50;255;land;true;plains;1
650;92;52;0;land;true;plains;1
651;221;54;64;land;true;plains;1
652;93;56;128;land;true;hills;1
653;221;58;192;land;true;plains;1
654;93;60;255;land;true;plains;1
655;221;62;0;land;true;plains;1
656;93;64;64;land;true;plains;1
657;221;66;128;land;true;hills;1
658;94;68;192;land;true;hills;1
659;222;70;255;land;true;plains;1
660;94;72;0;land;false;jungle;1
661;222;74;64;land;false;hills;1
662;94;76;128;land;false;hills;1
663;222;78;192;land;false;jungle;1
664;94;80;255;land;false;jungle;1
665;223;82;0;land;true;mountain;1
666;95;84;64;land;true;jungle;1
667;223;86;128;land;true;mountain;1
668;95;88;192;land;true;plains;1
669;223;90;255;land;true;hills;1
670;95;92;0;land;false;hills;1
671;223;94;64;land;false;mountain;1
672;96;96;128;land;false;mountain;1
673;224;98;192;land;false;hills;1
674;96;100;255;land;false;hills;1
675;224;102;0;land;false;hills;1
676;96;104;64;land;false;mountain;1
677;224;106;128;land;false;mountain;1
678;96;108;192;land;false;hills;1
679;225;110;255;land;false;mountain;1
680;97;112;0;land;false;mountain;1
681;225;114;64;land;false;hills;1
682;97;116;128;land;false;mountain;1
683;225;118;192;land;false;mountain;1
684;97;120;255;land;true;mountain;1
685;225;122;0;land;true;mountain;1
686;98;124;64;land;false;hills;1
687;226;126;128;land;false;mountain;1
688;98;128;192;land;false;mountain;1
689;226;130;255;land;false;mountain;1
690;98;132;0;land;true;mountain;1
691;226;134;64;land;false;mountain;1
692;98;136;128;land;false;mountain;1
693;227;138;192;land;false;mountain;1
694;99;140;255;land;false;mountain;1
695;227;142;0;land;true;mountain;1
696;99;144;64;land;false;mountain;1
697;227;146;128;land;false;mountain;1
698;99;148;192;land;false;desert;1
699;227;150;255;land;false;desert;1
700;100;152;0;land;false;mountain;1
701;228;154;64;land;false;desert;1
702;100;156;128;land;false;mountain;1
703;228;158;192;land;false;plains;1
704;100;32;255;land;true;plains;1
705;228;34;0;land;false;hills;1
706;100;36;64;land;false;desert;1
707;229;38;128;land;false;desert;1
708;101;40;192;land;false;desert;1
709;229;42;255;land;false;desert;1
710;101;44;0;land;false;desert;1
711;229;46;64;land;false;desert;1
712;101;48;128;land;false;desert;1
713;229;50;192;land;false;desert;1
714;102;52;255;land;false;plains;1
715;230;54;0;land;false;desert;1
716;102;56;64;land;false;mountain;1
717;230;58;128;land;false;plains;1
718;102;60;192;land;false;mountain;1
719;230;62;255;land;false;mountain;1
720;102;64;0;land;false;desert;1
721;231;66;64;land;false;plains;1
722;103;68;128;land;false;plains;1
723;231;70;192;land;false;plains;1
724;103;72;255;land;false;plains;1
725;231;74;0;land;false;plains;1
726;103;76;64;land;false;plains;1
727;231;78;128;land;false;forest;1
728;104;80;192;land;false;plains;1
729;232;82;255;land;true;mountain;1
730;104;84;0;land;false;plains;1
731;232;86;64;land;false;forest;1
732;104;88;128;land;true;mountain;1
733;232;90;192;land;true;hills;1
734;104;92;255;land;false;mountain;1
735;153;134;173;land;true;mountain;1
736;217;164;164;land;true;hills;1
737;233;98;128;land;true;plains;1
738;105;100;192;land;true;plains;1
739;233;102;255;land;false;mountain;1
740;105;104;0;land;false;hills;1
741;233;106;64;land;true;plains;1
742;106;108;128;land;false;plains;1
743;234;110;192;land;true;jungle;1
744;106;112;255;land;true;plains;1
745;234;114;0;land;true;jungle;1
746;106;116;64;land;true;jungle;1
747;234;118;128;land;true;plains;1
748;106;120;192;land;true;jungle;1
749;235;122;255;land;true;marsh;1
750;107;124;0;land;false;desert;1
751;235;126;64;land;true;desert;1
752;107;128;128;land;false;desert;1
753;235;130;192;land;true;desert;1
754;107;132;255;land;true;desert;1
755;235;134;0;land;true;desert;1
756;108;136;64;land;true;jungle;1
757;236;138;128;land;true;jungle;1
758;108;140;192;land;false;marsh;1
759;236;142;255;land;false;jungle;1
760;108;144;0;land;true;plains;1
761;236;146;64;land;true;plains;1
762;108;148;128;land;true;plains;1
763;237;150;192;land;true;plains;1
764;109;152;255;land;true;plains;1
765;237;154;0;land;false;jungle;1
766;109;156;64;land;true;plains;1
767;237;158;128;land;false;forest;1
768;109;32;192;land;false;plains;1
769;237;34;255;land;true;plains;1
770;110;36;0;land;false;forest;1
771;238;38;64;land;false;forest;1
772;110;40;128;land;true;plains;1
773;238;42;192;land;true;plains;1
774;110;44;255;land;false;plains;1
775;238;46;0;land;false;marsh;1
776;110;48;64;land;false;plains;1
777;239;50;128;land;false;marsh;1
778;111;52;192;land;true;plains;1
779;239;54;255;land;true;plains;1
780;111;56;0;land;true;plains;1
781;239;58;64;land;true;plains;1
782;111;60;128;land;true;desert;1
783;239;62;192;land;true;mountain;1
784;112;64;255;land;true;hills;1
785;240;66;0;land;false;mountain;1
786;112;68;64;land;true;desert;1
787;240;70;128;land;true;plains;1
788;112;72;192;land;true;plains;1
789;240;74;255;land;true;jungle;1
790;112;76;0;land;false;desert;1
791;241;78;64;land;false;plains;1
792;113;80;128;land;true;desert;1
793;241;82;192;land;true;desert;1
794;113;84;255;land;false;mountain;1
795;241;86;0;land;false;plains;1
796;113;88;64;land;true;desert;1
797;241;90;128;land;false;plains;1
798;215;191;212;land;false;hills;1
799;242;94;255;land;false;desert;1
800;114;96;0;land;false;plains;1
801;242;98;64;land;false;plains;1
802;114;100;128;land;false;mountain;1
803;242;102;192;land;false;plains;1
804;114;104;255;land;false;plains;1
805;243;106;0;land;true;desert;1
806;115;108;64;land;true;desert;1
807;243;110;128;land;false;plains;1
808;115;112;192;land;false;mountain;1
809;243;114;255;land;true;plains;1
810;115;116;0;land;false;plains;1
